,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
151,Orco -/- vs. Orco +/+ fixed vm7d,0.16666666666666666,0.13521509043638943,-2.584962500721156,2.000888505948069
152,Orco -/- vs. Orco +/+ fixed vm7v,1.0,1.0,0.0,0.0
153,Orco +/+ vs. Orco +/+ shuffle d,1.0,1.0,0.0,0.0
154,Orco +/+ vs. Orco +/+ shuffle da1,1.6,0.5652896654427957,0.6780719051126377,0.5704169970126756
155,Orco +/+ vs. Orco +/+ shuffle da2,1.0,1.0,0.0,0.0
156,Orco +/+ vs. Orco +/+ shuffle da3,0.0,0.013719354375465464,-inf,4.288947714973439
157,Orco +/+ vs. Orco +/+ shuffle da4l,0.14285714285714285,0.06382482252933933,-2.807354922057604,2.751613096440683
158,Orco +/+ vs. Orco +/+ shuffle da4m,0.5,0.6817831153087021,-1.0,0.3830436844592892
159,Orco +/+ vs. Orco +/+ shuffle dc1,1.25,0.8037514336218885,0.32192809488736235,0.21846521976547437
160,Orco +/+ vs. Orco +/+ shuffle dc2,1.6666666666666667,0.7198307863044007,0.7369655941662062,0.32873911361499986
161,Orco +/+ vs. Orco +/+ shuffle dc3,0.6666666666666666,0.589829764974251,-0.5849625007211563,0.5279213176582459
162,Orco +/+ vs. Orco +/+ shuffle dc4,1.5,0.7462618442002121,0.5849625007211562,0.29267874277620326
163,Orco +/+ vs. Orco +/+ shuffle dl1,1.75,0.534813381033722,0.8073549220576041,0.6258374134358675
164,Orco +/+ vs. Orco +/+ shuffle dl2d,1.3333333333333333,1.0,0.41503749927884376,0.0
165,Orco +/+ vs. Orco +/+ shuffle dl2v,0.8,1.0,-0.3219280948873623,0.0
166,Orco +/+ vs. Orco +/+ shuffle dl3,0.0,0.028494043702889816,-inf,3.5580602064306466
167,Orco +/+ vs. Orco +/+ shuffle dl4,0.5,0.6817831153087021,-1.0,0.3830436844592892
168,Orco +/+ vs. Orco +/+ shuffle dl5,2.0,0.49569541534792144,1.0,0.701793622842597
169,Orco +/+ vs. Orco +/+ shuffle dm1,1.25,0.8037514336218885,0.32192809488736235,0.21846521976547437
170,Orco +/+ vs. Orco +/+ shuffle dm2,2.6666666666666665,0.21084412853935003,1.4150374992788437,1.5566361458011957
171,Orco +/+ vs. Orco +/+ shuffle dm3,0.6666666666666666,0.7462618442002121,-0.5849625007211563,0.29267874277620326
172,Orco +/+ vs. Orco +/+ shuffle dm4,1.0,1.0,0.0,0.0
173,Orco +/+ vs. Orco +/+ shuffle dm5,1.2222222222222223,0.8123126126920741,0.289506617194985,0.20787002191038753
174,Orco +/+ vs. Orco +/+ shuffle dm6,1.4,0.7659252044691979,0.48542682717024166,0.2666707583051467
175,Orco +/+ vs. Orco +/+ shuffle dp1l,1.3333333333333333,0.7812425413196005,0.41503749927884376,0.24686962508801116
176,Orco +/+ vs. Orco +/+ shuffle dp1m,2.5714285714285716,0.028659061308516844,1.3625700793847084,3.552285609787129
177,Orco +/+ vs. Orco +/+ shuffle v,0.0,0.497005988023952,-inf,0.6991532046201574
178,Orco +/+ vs. Orco +/+ shuffle va1d,0.3333333333333333,0.2770942510817256,-1.5849625007211563,1.2833975740562245
179,Orco +/+ vs. Orco +/+ shuffle va1v,0.3333333333333333,0.6204681545998911,-1.5849625007211563,0.47728099781422645
180,Orco +/+ vs. Orco +/+ shuffle va2,1.4285714285714286,0.610085085222436,0.5145731728297582,0.4941568475705582
181,Orco +/+ vs. Orco +/+ shuffle va3,2.8,0.0490163655281278,1.4854268271702418,3.015601046263923
182,Orco +/+ vs. Orco +/+ shuffle va4,0.2,0.21027882884537671,-2.321928094887362,1.5593208725471759
183,Orco +/+ vs. Orco +/+ shuffle va5,0.7142857142857143,0.7659252044691979,-0.4854268271702417,0.2666707583051467
184,Orco +/+ vs. Orco +/+ shuffle va6,3.6666666666666665,0.04733307100726358,1.874469117916141,3.0505460521644086
185,Orco +/+ vs. Orco +/+ shuffle va7l,0.8,1.0,-0.3219280948873623,0.0
186,Orco +/+ vs. Orco +/+ shuffle va7m,0.75,1.0,-0.4150374992788438,0.0
187,Orco +/+ vs. Orco +/+ shuffle vc1,1.0,1.0,0.0,0.0
188,Orco +/+ vs. Orco +/+ shuffle vc2,1.0,1.0,0.0,0.0
189,Orco +/+ vs. Orco +/+ shuffle vc3l,2.0,0.27898850424248656,1.0,1.276584701441604
190,Orco +/+ vs. Orco +/+ shuffle vc3m,0.8,1.0,-0.3219280948873623,0.0
191,Orco +/+ vs. Orco +/+ shuffle vc4,1.3333333333333333,1.0,0.41503749927884376,0.0
192,Orco +/+ vs. Orco +/+ shuffle vc5,0.14285714285714285,0.06382482252933933,-2.807354922057604,2.751613096440683
193,Orco +/+ vs. Orco +/+ shuffle vl1,0.6666666666666666,1.0,-0.5849625007211563,0.0
194,Orco +/+ vs. Orco +/+ shuffle vl2a,0.8,1.0,-0.3219280948873623,0.0
195,Orco +/+ vs. Orco +/+ shuffle vl2p,1.25,1.0,0.32192809488736235,0.0
196,Orco +/+ vs. Orco +/+ shuffle vm1,1.25,1.0,0.32192809488736235,0.0
197,Orco +/+ vs. Orco +/+ shuffle vm2,2.0,0.3697335071512395,1.0,0.9949727837917866
