,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
vm3,-0.15601671276235513,0.799763160471519,0.22958880345911645,1.16098110568762,-0.24069254925720485,0.3364599396648353,-0.7376579503873812,-0.5910210343006469,-0.4682753739324807,2.894519984683302,-0.7513845804363612,-1.0290237566240963,-0.2070012763252169,-0.2170723815877244,-0.5423640813900671,-0.2067676656791041,-0.6185320886481431,-0.9821947059733799,-0.503062259098892,0.7470576607812721,-1.0065893218004984,-0.5942319849242182,-0.7718469417563519,1.9043498745183345,-1.1465164063929811,0.39364123777182125,0.12490141542694819,0.64173079329984,-0.20236470527982703,0.1446887112344823,0.15644726003539555,2.4041261827379112,0.9641853679082422,-0.0954496459617179,-0.5409541906159552,1.6952381812582704,-0.45096500353837815,-0.5017730252696773,0.855571699070611,-0.819042992436697,-0.6415514020358456,-0.7265523718373277,-0.30137742751327445,1.323942006602363,0.04253394100591116,-0.5056413970298704,1.0369755744050804,0.5132502332145971,-0.958879198131793,-0.5913405883648835,-0.3793042970786391
dl2v,0.799763160471519,-0.10651002129766787,-0.9063484884149918,-0.5597666887917615,-0.16193090354806353,1.5680327271303465,0.8164988220818055,1.1246369913751515,1.6663935499944014,1.2751810523010843,-0.7287046378872942,-1.0332738669271055,-0.2170723815877246,-0.18790823039834742,-0.5203059023730205,-0.2441365376313498,0.17205631320094458,-0.018643235602721225,-0.5245748527465526,-0.7500000000000004,-0.986913672849408,1.0223293390380481,-0.7062252985749874,-0.42168464875776157,-0.14259968363108333,0.3759632965120744,-0.9595578289746851,-0.6963833221876334,-0.20960938184084327,-0.8825360692043105,0.18017584558729,-0.1673009676849162,-0.9991682013889496,0.7957255266390583,-0.5732179694562598,0.4083302811073985,1.5566658552642303,1.7550820783019836,-1.068240311036162,0.5670097096452269,1.005484796742399,0.6894792108266109,-0.3167106573130801,0.23289615216467918,-0.9650060430362151,-0.4930704325241836,-0.6738202810148545,3.0530527861917824,1.2823398159997774,1.0317566269429563,-0.4581361793297738
va2,0.22958880345911645,-0.9063484884149918,-0.12272208440080001,-0.7323194277914232,-0.7042840339778742,4.409475413561813,0.16921342136901113,3.2670030901363836,-0.6200415665065921,-0.7454088152910024,0.14571139523720844,0.2375085946533764,-0.28211011718962686,-0.26843339998962895,0.7951449038146972,-0.2710713640297914,-1.1701936896353609,-0.5947136276267633,0.061655567243838444,-0.9292551024986839,0.31080692193908616,-0.8023450794157019,0.09233758980004908,-0.5359192174432034,0.6776767392133809,3.3333123754973384,0.43354430379746456,0.16217400876057547,-0.2948839123097952,-1.2085742927309575,-1.2421038109966753,0.6138088875623624,-0.5627305036158324,-1.3732239919536084,0.6850784570028949,-0.12215655840488805,0.969805882026161,-0.6470898362556354,0.15559570406739734,-0.059281128913143195,0.4467335515146624,-0.9348289039851219,-0.40708503691559,-0.3281411095828047,-0.44478707995219224,0.7982607545831545,0.38292788670930794,0.014677568460447389,1.2396988670902955,-0.8026758095113583,-0.583490559724848
va4,1.16098110568762,-0.5597666887917615,-0.7323194277914232,-0.14676620735699103,-0.9559928539376745,-0.7002013303153237,-0.6075862657082318,-0.49048187611077665,-0.3828574206676176,1.5862593805897187,-0.588289355060973,0.33503219052966393,-0.1858592621111694,-0.172818162832317,-0.4550109099552073,-0.16658099888065933,-0.2820491748466274,0.33706101158826485,0.6613574336274191,-0.6553965288656387,-0.7754418817731394,1.5520762979486356,-0.5914020144421147,-0.3519300319040162,0.17331939650738892,0.6624892852862592,-0.7804178094047823,-0.5509515570958738,-0.18983159915049694,0.5747788173289623,-0.7791787375136853,1.1751212014579566,0.2965700725037995,0.22738881983567852,-0.46816573033614584,-0.7030734997365317,-0.4036129112289055,-0.3909367081573728,-0.9411683963136586,-0.6429890661535991,1.591998367548999,1.1188632018771938,-0.26594984419622814,-0.7595184801539688,0.46182051805696117,-0.43764061719140285,-0.548251807831065,-0.6394184462774989,-0.7605290274871923,-0.5158625596792447,-0.31581734521541677
dp1m,-0.24069254925720485,-0.16193090354806353,-0.7042840339778742,-0.9559928539376745,-0.013070121472987792,0.09534566442794343,0.6062435343594116,0.04801356261566737,-0.7895483317446712,-0.9348100582659,-1.1868380871866877,-0.39087499402672043,-0.3510949840415099,-0.32593486802027605,0.33238704655916534,-0.32698839211811376,-0.29404884928000014,-0.45797168348199824,-0.3250718793148083,-0.3486632667780475,-0.955431510401374,-1.0327934245468382,-0.4264147817425355,-0.6818032494979548,-1.331926571512602,0.07905490822510432,-0.17824841884083908,2.3664763959904964,-0.36702959679054037,-0.1283984944633986,0.49237687963842974,2.2113556607354803,-1.5840388414475595,-0.5756168744318838,-0.898497897401897,-1.3124585201487895,-0.7798128673650497,1.8578133675331296,-0.49421365032621245,-0.5586233623313714,0.00803245240457227,0.5878933308745197,-0.4792932971182774,-0.12521813839548165,0.9912205630224803,0.3379067843993678,-0.08225845107837512,0.33507123249500403,0.5138099721704412,-0.9651145601674389,0.7321517862914751
dm1,0.3364599396648353,1.5680327271303465,4.409475413561813,-0.7002013303153237,0.09534566442794343,-0.12449092199522856,0.2709886106110393,3.15081788006623,1.0063025833998462,0.6930162720053954,-0.9158724557979746,-1.300296938418398,-0.26467674742046704,-0.2616165426451119,0.9040619510134581,-0.2589043525093579,-1.0524028465456536,-1.298590025604533,0.2045586804693825,-0.9535589032975447,-0.4217700833334273,0.5817813801604359,-0.9179137201652672,-0.5587926564906208,-1.4259381425587574,0.8018267638476788,0.5293190768297853,1.3898867565151314,-0.2592987835005539,-1.1876236942530076,-0.2875000273321345,0.004261901120257321,-0.4758576419715528,-1.345151269577516,0.7736884043428394,1.730527781106253,-0.6089510511923771,1.1070008381152374,0.23321458771647008,-1.0125185465833446,-0.7987370277090154,0.23540258755528487,-0.3979591836734664,0.6132263062325677,-1.1729154362640177,-0.6656482632339948,0.4717266453927518,-0.9487921501517544,0.4798394600781494,-0.7776998803535676,1.2788258685849525
dm2,-0.7376579503873812,0.8164988220818055,0.16921342136901113,-0.6075862657082318,0.6062435343594116,0.2709886106110393,-0.09993361653827568,-0.6704402779719592,3.531589573042302,-0.5923035248611589,0.6143023748113862,0.8711934558843636,-0.19699021102503314,-0.21219098448475227,-0.5503478111797141,-0.2576003312425401,-1.4292137134672214,0.8378615058917345,0.03486947214216056,0.5069211798843151,-0.0020412457049189684,-0.6007681628289023,-0.8226926456182694,-0.48068167507963455,0.6482541654590539,2.5775410697944894,0.016018078594739533,-0.7504856947238044,-0.2014515483354326,-0.9200907911496404,-0.9642322449949648,-1.2029146569802185,-0.05854745008199392,0.7027877225883159,-0.584966236434678,-0.8186439439716205,-0.4972307410396953,-0.5134691285966883,3.3839888873191977,-0.8495252722200881,-0.6172899375772715,-0.7631029879170126,-0.31287957559004326,0.12099627101960816,-1.0390150012298174,1.2969726433365523,-0.6790408472221581,1.771240795104969,0.07284606812332099,-0.6216989914535005,-0.40333426212396417
dm3,-0.5910210343006469,1.1246369913751515,3.2670030901363836,-0.49048187611077665,0.04801356261566737,3.15081788006623,-0.6704402779719592,-0.14697628314576608,-0.41261826971460003,-0.5041554143017658,1.0267483869076288,-0.9467295348236745,-0.17621829345468978,-0.17920232561039048,-0.4525134753572815,-0.21219098448475257,-1.1601602160937516,-0.9616481080307951,1.3581822593330695,0.8634850079355718,-0.8758812496691695,-0.5516428348956589,-0.6534905546213851,-0.359281093409326,-1.0233323222338246,-0.7468440506140016,0.42726540844092625,-0.6409391676507199,-0.18214401877933198,-0.8302547763829291,0.3820367907205835,0.9907490170382508,-0.897791336702886,-0.8774524759778772,3.3051423032946263,0.4794646957583958,2.102167807612963,-0.423916467247374,-0.9333487529708097,-0.6791213695863849,-0.5533946288780148,-0.6290457616980257,-0.2871832634470961,-0.7997501171265008,-0.8470438788456246,-0.4769187998892634,-0.5863765490805232,-0.693220962811649,1.651741293532336,-0.5605594545330135,-0.3853762466540317
dm4,-0.4682753739324807,1.6663935499944014,-0.6200415665065921,-0.3828574206676176,-0.7895483317446712,1.0063025833998462,3.531589573042302,-0.41261826971460003,-0.15884086444035142,-0.38247848784976074,-0.5225697135294463,0.6459954946152949,-0.13916893275819872,-0.15681251204679594,-0.3841768622400495,-0.14998295745037918,0.1087898758086537,0.6749716003233829,-0.9544316448402531,1.254633903181464,-0.6861785872912748,-0.42127197728520094,-0.5234377205016483,-0.28893180423963216,-0.8261558370672188,1.0379418118364592,0.8779847507603328,-0.5084931028356037,-0.13916893275819886,-0.6643530039326921,-0.639472734715017,-0.7964578869761906,-0.777935268994627,-0.7453207458003666,-0.40655269964990537,1.0984993161704328,-0.3170696625736257,-0.34307825795898433,0.5994723061866118,-0.5634155910586236,-0.42313237809604287,-0.5298513559449961,-0.21365218382045312,-0.6748499747029844,-0.7210860103210649,-0.34312057400094526,-0.4708236154307602,-0.5495574790854839,0.913572298591089,-0.45486575753918573,2.7620496611618837
vm2,2.894519984683302,1.2751810523010843,-0.7454088152910024,1.5862593805897187,-0.9348100582659,0.6930162720053954,-0.5923035248611589,-0.5041554143017658,-0.38247848784976074,-0.146661398997874,-0.6017285864034091,-0.830208101964631,-0.19352523826151266,-0.19324698792024894,-0.4472135954999589,-0.17414066172173132,-0.23055699281864414,-0.8530792254129614,-0.26026485376354863,0.9781601034259497,-0.7708845498228047,-0.5030992160561536,-0.6096727267998154,-0.3649874171204517,-0.9435722192010908,3.3340802494058717,0.5967330867832666,-0.60066617537588,-0.20436564947534822,-0.7401349177750369,0.43806614014779066,0.11956992427038309,-0.8755206557972347,-0.9000010986348215,-0.45346323276604,2.1738052827255676,-0.4016096644512522,-0.400448871982808,1.4344696479224106,-0.6870462904017487,-0.49328882780249617,-0.5748838328819561,-0.25760033124254017,0.6289951475197229,-0.7869410748234803,-0.4279380618302669,-0.5184446485362791,-0.6415854163043737,-0.792469050541043,-0.5018871366528909,-0.32125729166556116
