,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
d,-0.21958604088171071,-0.2460063674141157,-0.26467674742046854,-0.15051829901569433,3.7026428867121495,-0.22473328748774826,-0.18760780199821034,-0.22842430427973953,-0.11020775375559656,-0.3042903097250895,0.17437169409312042,-0.19874868427499087,0.0,-0.1005037815259219,0.0,0.0,-0.3250796882266579,-0.20412414523193015,-0.18585926211116904,-0.24930103795632272,-0.13538810472195614,-0.21783372251022542,0.0,0.0,-0.14998295745037912,-0.18181818181818116,-0.16171366879482618,-0.25317216319399355,-0.09529814069846952,-0.22458335282841554,-0.19601428307463434,-0.321325431447732,-0.1850453700008992,-0.21453462331873163,-0.1191586461884334,-0.172818162832316,-0.146459754378829,4.0680510700341115,-0.27107136402979126,-0.15393726795177107,-0.1428571428571428,-0.1499829574503791,-0.10050378152592199,-0.2779915691571265,-0.24413653763134963,-0.18181818181818082,-0.20412414523193098,-0.2464188918732396,-0.1601281538050882,-0.11915864618843411,-0.15681251204679544
da1,-0.4340082298173721,-0.41657741941849624,-0.4970662324033262,-0.2717337500690174,-0.5522470540418121,-0.3892516855427912,-0.3517025177327515,-0.43192222989148227,-0.22959455978739243,-0.6409746362208381,-0.19874868427499087,-0.2355798108643041,0.0,-0.21453462331873163,0.0,0.0,0.8705161275565898,1.7385718289334327,-0.3580799087065398,-0.47131587835106104,-0.2992250252045812,-0.41757479240041434,0.0,0.0,-0.2949792964613885,2.311031989965453,-0.35728863353373613,-0.4926646390821466,-0.2343753532135092,-0.46012045028944976,-0.4209416905055193,-0.665685870386277,-0.35106053512714674,-0.4826355065102796,-0.2136521838204527,-0.3824784878497602,-0.32934615803942785,-0.44074611235495403,-0.5576576851668833,-0.29688260613932027,-0.30858118996754635,-0.2692602319338518,-0.23553894279879722,-0.5612320953670242,1.5640652391971843,-0.3939145952617112,2.491118977260068,-0.4663957944439546,2.735424261840572,-0.25487786546614893,-0.29490414706446416
da2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
da3,-0.21453462331873138,-0.21958604088171116,-0.24371468987328784,-0.14285714285714252,-0.24641889187323976,-0.17621829345468967,-0.18790823039834675,-0.1876078019982106,-0.13225413988726842,-0.32462797180098574,-0.1005037815259219,-0.21453462331873163,0.0,0.12920496266157275,0.0,0.0,2.61339293188144,-0.19900743804199572,-0.19044534662682788,3.4877724928706617,-0.16012815380508855,-0.19601428307463375,0.0,0.0,-0.18473268089846334,-0.22767339673897347,-0.198748684274991,-0.23318588933464257,-0.08980265101338719,-0.23049864754603458,-0.19044534662682933,-0.3205127673220542,-0.17586311452816275,-0.2324693163153733,-0.09529814069846934,-0.23008114237079505,-0.16972502573910625,-0.22524545469421037,-0.29524799363016346,-0.18504537000089902,-0.16972502573910633,-0.16698964031185967,-0.11581371547232658,-0.2725274383409196,-0.2505413427410287,-0.20700127632521687,-0.20170141995959642,-0.2794353065721343,-0.16698964031185906,-0.10546253270162931,-0.17011439313712146
da4l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
da4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc1,0.9424632932425433,-0.6415402880089248,0.6417857482897864,-0.45551767564207285,-0.8176895340952136,-0.5678187527901445,1.2568612495299798,-0.7013406565742859,-0.3169046985709925,0.0030602830335718025,-0.3250796882266579,0.8705161275565898,0.0,2.61339293188144,0.0,0.0,0.5956168857726495,-0.6546262377167161,3.050070535694784,2.064537128813748,-0.4652130087643971,-0.6584903508063854,0.0,0.0,-0.48673337236423864,-0.560889591107261,-0.5268718388473961,0.6139962586810566,2.5235730725761987,0.8589927317658864,1.1890650904409734,1.14301611457449,-0.5680160471841679,0.6848627024985974,-0.3452897081719145,1.1952525569179056,-0.47143566435271117,-0.6158177403709831,2.430409044446644,-0.4529583649776078,-0.47289888109338185,-0.493625883769881,-0.33547973885513915,-0.8078172351071884,2.0611294138948137,2.8159237346752954,1.2654867900602034,-0.7266367900682759,-0.455510422062604,-0.33136906559234397,1.758162172515337
dc2,-0.4409318524588066,-0.44622694435662036,-0.5043976220510376,-0.36529410467327456,-0.529249270168139,-0.38595075267494194,-0.38794545008390613,1.7578534747160597,-0.2195860408817108,-0.7093790999823921,-0.20412414523193015,1.7385718289334327,0.0,-0.19900743804199572,0.0,0.0,-0.6546262377167161,0.28920955192220194,-0.40761899449085576,-0.46675375093609267,-0.3189695898049008,1.8047132559343366,0.0,0.0,-0.29062515767428293,2.373253634047389,2.1211813002846776,-0.49259844962978505,-0.21958604088171113,-0.46424870613817343,2.3914076160300026,-0.659557512054746,-0.3949062579424577,1.4273808038281475,-0.24183780852147663,-0.36065838269736955,-0.33181333757371767,-0.47900281973494235,-0.5665721163381499,-0.33619084871649496,-0.30120038877438465,-0.32961712654360587,-0.22279666038104157,1.3236769397797943,1.5070640847665444,-0.3484084016304358,-0.3744161263763224,-0.5003777700171681,-0.3244094128739452,-0.23199469845727191,-0.2962173907235637
dc3,-0.37447702852220494,-0.36651038610685405,-0.3770466677050192,-0.24445885613079502,-0.4583667174236575,-0.32595036293748125,-0.3398470549712002,-0.362391623392066,-0.1935252382615125,1.1632383242407844,-0.18585926211116904,-0.3580799087065398,0.0,-0.19044534662682788,0.0,0.0,3.050070535694784,-0.40761899449085576,0.3497377949438427,4.222357717543507,-0.28821257929620137,-0.37534131180558117,0.0,0.0,-0.26629254991798706,-0.3506847008536539,-0.36405971637952883,2.0633013932268196,-0.16658099888065936,2.4801568178355407,-0.3325114685797582,-0.5252494213121796,-0.33364941329128456,-0.44072229751462866,-0.18214401877933192,-0.34216496327803414,-0.2447783765863349,2.3925914317097594,3.6215510063574725,-0.2581691141730849,-0.2701136305160447,-0.2658266569837727,-0.17318976288085838,-0.5041960924882292,2.076016358081834,-0.31287957559004187,-0.30912976250278124,2.1091751995520935,-0.25231691481627605,-0.17886236067447867,-0.27478362283816327
dc4,1.7588515549847963,-0.49374193110102055,-0.5324859592737752,-0.366759390536758,-0.5969507391375343,-0.41827114584009,-0.45141448638784876,-0.5453986711219845,-0.22207643579819683,-0.7412797176255028,-0.24930103795632272,-0.47131587835106104,0.0,3.4877724928706617,0.0,0.0,2.064537128813748,-0.46675375093609267,4.222357717543507,0.3872882596149613,-0.3409372220936278,1.4501443330888015,0.0,0.0,-0.34274554353454884,-0.4492648776019253,-0.431312731550078,-0.5353729576861868,-0.25317216319399255,1.7126898352381605,-0.43439443191321564,0.5363931497536979,-0.42180041818791913,-0.572301714092049,-0.25317216319399327,-0.43355973906279466,-0.3565517229866138,1.6310606693504086,0.9331920277065052,-0.34459231932215045,2.696677081281218,2.5989206871571517,-0.2458564358778665,-0.6409770969645224,-0.5228409584532125,-0.39027952622842593,1.9994811422529133,1.3636658010413167,-0.35655172298661547,-0.22717430935012853,-0.33487441105139015
