,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
dl1,-0.32132543144773285,-0.24183780852147665,-0.5303428896899437,-0.16338312389760043,-0.542062687574791,-0.3821817803661469,-0.3727095029901402,-0.24413653763134943,0.0,-0.4015827053544601,-0.2527855322222452,-0.32086252836510193,0.0,0.0,6.120583179856231,-0.2269905522939339,-0.450937321284836,-0.3302269624810701,-0.28718326344709616,-0.32777892771448475,-0.049143776233361164,-0.36529375777506284,0.0,-0.2646767474204683,-0.34936940081386814,-0.34752402342845795,-0.23787422041022474,-0.4118464110411747,0.0,-0.28965259369107726,-0.1788623606744787,-0.5525024256376185,-0.36065838269736933,-0.4734724262240165,-0.2067676656791041,-0.27736089379583123,-0.24600636741411575,-0.2668204346819714,-0.4430627842706186,-0.2554336278090883,-0.18504537000089852,0.0,4.661252270288803,-0.3222287433698256,-0.2640769604243167,-0.23437535321350933,-0.1987486842749909,-0.31199153043644734,-0.26594984419622814,-0.26035140805931656,-0.270232002768765
dl2d,-0.4621840031326861,-0.35068470085365394,-0.7258007950189059,-0.2702320027687649,-0.7782066599596827,-0.5353181737330854,-0.5313354518840623,-0.3932225982403219,0.0,-0.5819823894632173,-0.3926185267029716,-0.46233392568506787,0.0,0.0,-0.28474739872574917,-0.23874983964314198,-0.6864500609608589,-0.4614631320839897,2.3104439615981365,1.939914250270555,-0.36529375777506284,-0.05674295676009812,0.0,-0.35807379984309584,-0.48130240763243304,-0.5272509032472665,-0.39206698761331654,1.0831976744227492,0.0,-0.384289315311029,-0.26962548069210696,0.5316986415117042,-0.5283392020514985,0.7737564963804918,-0.25157265050807254,2.431112142711257,-0.35655172298661486,-0.3176642624992664,0.9424631531793717,-0.3976452719281853,-0.24868532632824553,0.0,-0.261073525286534,-0.46427557128527736,-0.3750329506551919,-0.3797334439926449,-0.24930103795632202,-0.4519029138422376,-0.3494031844134758,-0.35553360971375575,-0.3728967126339098
dl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dl4,-0.3451973611119151,-0.2892137886774014,-0.5343861850573632,-0.16058063792223576,-0.5481463778862846,-0.39121585947150017,-0.3719197503737518,-0.268951875824051,0.0,2.070017282993881,-0.2515396245188965,-0.3304639363528287,0.0,0.0,-0.1701143931371211,-0.19073431957798695,-0.5028387912162229,6.448890779552868,-0.3066511127049085,2.6846715494600777,-0.2646767474204683,-0.35807379984309584,0.0,-0.05479299251407867,-0.3336494132912846,-0.33871190518615335,-0.24881287841341848,1.9817557962602748,0.0,-0.24413653763134954,-0.18869310866933198,1.4005762427233817,2.3054374277482066,-0.5015027161803108,-0.20170141995959714,-0.2668204346819715,-0.2658266569837725,3.994245525782322,1.754116038614067,-0.26252051021607187,-0.19628247940834728,0.0,-0.19352523826151255,2.624409677078962,-0.28689658204746527,-0.27029495135979514,-0.1847326808984634,-0.2808021585466836,-0.25979337021913185,-0.27252743834091947,-0.2553933858805368
dl5,-0.4181666987914555,-0.288212579296202,-0.6287008628803129,-0.20762474849945428,-0.5962020483436539,-0.43033148291193785,-0.47290514618140195,5.3679750279354925,0.0,-0.506529316407582,-0.2821101171896264,-0.38788161463916326,0.0,0.0,-0.2271743093501287,-0.19900743804199658,-0.6114026317084889,-0.3913049404454119,-0.3650315535595954,-0.4003640897146242,-0.34936940081386814,-0.48130240763243304,0.0,-0.3336494132912846,-0.04539361108449478,-0.49152289823677225,-0.31954181135781634,-0.48041685798680434,0.0,3.0341247008309953,-0.21866270583345404,-0.6793420298615102,-0.46113622080231914,1.0651672628397086,-0.19601428307463356,-0.3186152626340479,-0.30137742751327506,-0.29960898639241573,1.3606002867772582,-0.32989847766409625,-0.22717430935012853,0.0,-0.2364331218717319,-0.39891390884913064,-0.32376295818623424,-0.3047133693895984,-0.21531809081405331,-0.39876133301351424,-0.33119486578338864,-0.29324594533695736,-0.3481392951888315
dm5,-0.4614631320839897,-0.3804468177070454,0.6189067795866164,-0.2437146898732887,2.0558047890710807,-0.5097517828790912,-0.516171950118382,-0.37102079154518464,0.0,1.1726764820564952,-0.3578081230335953,-0.46195311311342074,0.0,0.0,-0.2662925499179869,4.313680926686071,0.8092345530678344,-0.4276948619459219,-0.40915700207312283,-0.3905667329424731,-0.34752402342845795,-0.5272509032472665,0.0,-0.33871190518615335,-0.49152289823677225,-0.011422576005100505,-0.3828969015908369,1.2428888496097785,0.0,-0.35728863353373563,-0.26413914260705473,-0.7795281813902906,-0.5189349209773455,0.8048551163815133,-0.264139142607054,-0.3563315890464445,-0.34669076253875747,-0.3565517229866141,-0.6119487950807855,-0.3545928061761735,-0.22601463468887778,0.0,-0.27383068291970736,-0.4577458845881317,-0.3761191857432676,-0.35410653834833633,-0.2637897496303544,-0.4524434969875822,2.1184448845108705,-0.3667061148596941,-0.3635538219853284
dm6,-0.3298984776640954,-0.27223860135686595,-0.5025182782119104,-0.1697250257391062,-0.518387989896581,-0.40430579269803646,-0.3590393148329661,-0.25672208307392824,0.0,-0.3796427235255562,-0.25317216319399277,-0.3109528048841011,0.0,0.0,-0.18760780199820948,-0.20170141995959695,1.602039921919245,2.8749445424997058,-0.30156099037640677,-0.3398470549712002,-0.23787422041022474,-0.39206698761331654,0.0,-0.24881287841341848,-0.31954181135781634,-0.3828969015908369,-0.019627821391002772,-0.4481194479013284,0.0,-0.2640769604243169,-0.18504537000089863,-0.5459058939351297,-0.3555336097137556,-0.4782114385410833,-0.23008114237079508,-0.2744655138593377,-0.26161654264511175,-0.2576003312425403,-0.4539962869209726,-0.2734779676352447,-0.17011439313712098,0.0,-0.17281816283231602,-0.33144956725628827,-0.2554336278090888,-0.27656475794223473,-0.16338312389760032,-0.326164036526719,-0.25543362780908924,-0.2284243042797394,-0.290957186981324
dp1l,-0.49713940125380496,-0.42328328590734665,-0.779407874937133,-0.298964569035715,0.5065346950743487,-0.6166586646066544,-0.5820277992439099,-0.4174642960645138,0.0,0.9675666272047847,-0.39539439203710597,-0.4833042865204151,0.0,0.0,-0.27799156915712697,2.9363033068913187,-0.8180915446226683,1.6339490556315897,-0.4343486284175619,-0.4774706866377584,-0.4118464110411747,1.0831976744227492,0.0,1.9817557962602748,-0.48041685798680434,1.2428888496097785,-0.4481194479013284,0.02461399109868585,0.0,-0.4472135954999604,3.958262721735134,0.3174677353361133,1.1556674025841167,0.5851826911758957,-0.28718326344709605,-0.4203720940024199,-0.4045773899393408,2.052584415733752,0.6257833192886859,-0.4207378103747394,-0.3021288969810558,0.0,-0.27799156915712725,-0.4693146639657653,-0.42073781037473856,2.3182172503775758,-0.2855957152031932,-0.5151628687282772,2.133623099925761,-0.38794545008390524,-0.40772855977515426
v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
va1d,-0.3318133375737185,-0.2460063674141157,1.3397172375128348,-0.17281816283231627,-0.5184297790504588,-0.37364234689072273,-0.3858718165706453,-0.26322992125835576,0.0,-0.38726966242424177,-0.2821101171896257,-0.31432689863843,0.0,0.0,-0.1633831238976006,-0.18790823039834625,-0.5078215550622607,-0.3027678067391194,-0.2659498441962283,-0.33208066699575906,-0.28965259369107726,-0.384289315311029,0.0,-0.24413653763134954,3.0341247008309953,-0.35728863353373563,-0.2640769604243169,-0.4472135954999604,0.0,-0.05946908676725475,-0.1633831238975997,-0.5645186610567593,-0.3481392951888316,1.6351925798212839,-0.19601428307463414,-0.2744655138593377,-0.26843339998962934,-0.30160135623364054,-0.4568166876907148,-0.2619728595672562,-0.17011439313712023,0.0,-0.1932469879202488,-0.3412596267067328,-0.28718326344709616,-0.2659498441962282,-0.2014515483354333,-0.32440941287394487,-0.3068307480609618,-0.2805800117841659,-0.2969764376929821
va1v,-0.23081452848892775,-0.2041241452319303,-0.36464526374458583,-0.1534322437718476,-0.33670546234219945,-0.2871832634470961,-0.22941573387056333,-0.1932469879202487,0.0,-0.2616165426451116,-0.20676766567910307,-0.21783372251022515,0.0,0.0,-0.13150664608837037,-0.13150664608836984,-0.35587413960858116,-0.2271743093501279,-0.1879082303983476,-0.2050084927797967,-0.1788623606744787,-0.26962548069210696,0.0,-0.18869310866933198,-0.21866270583345404,-0.26413914260705473,-0.18504537000089863,3.958262721735134,0.0,-0.1633831238975997,-0.018769602638382656,-0.3996178957715855,-0.2855957152031925,-0.3475797802430241,-0.11915864618843298,-0.18869310866933178,-0.20676766567910396,-0.20145154833543316,-0.33616181379158677,-0.19044534662682885,-0.143463345796076,0.0,-0.13538810472195656,-0.22699055229393394,-0.16658099888065955,-0.18473268089846356,-0.1322541398872682,-0.2435611502237286,-0.1725110602385933,-0.1758631145281634,-0.17110586975386471
