,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
vm3,-1.969663534418124,-0.9298772652614911,-0.932752660207537,-0.9486004176352271,0.2104893947376261,0.2118929974543971,-0.8588760647933529,0.16754809553350894,-0.8410351909325613,1.3486317737189668,0.1757617831865144,0.17209276148700636,-0.8924070504875549,-0.8869960519178302,-0.9332135989087126,-0.9249423660339592,-0.9027324766615497,-0.9196809275308392,0.2008723644241076,-0.9217927422289307,-0.9342289572939011,0.2028940797296099,-0.9262184029112634,-0.9556766972064976,-0.92179274222893,-0.9298988838343497,1.285549131398885,-0.8809529023401443,-0.9120303983451646,0.18354616900781395,0.18704972324697164,0.18047341672234746,-0.9548188892109474,0.24846361062366243,-0.9482750759190326,-0.9262276032063296,-0.9418651562991343,-0.8686969944503683,0.20211421555032436,-0.8882250629148061,-0.902188970369065,-0.9222297768321917,-0.9068051950599293,-0.9013906077573669,-0.9107233530411094,-0.8976386767784773,0.18017584558729005,0.14224126511918336,-0.9498435055261082,-0.9083488598841523,-0.9017922878318086
dl2v,-0.9298772652614911,-1.4032556212637504,-0.9336498798447161,-0.9321632660559416,0.16464076561899071,-0.9196294748967206,0.20595879888105506,-0.9219394583591312,-0.9026674484614158,-0.9086836301100566,1.341602630659645,1.4221522148584658,-0.8789919428642571,0.14431824222734244,-0.8816603548502862,0.17187767939696919,-0.8936596793440552,0.25744458287625127,0.20205596478012086,0.1733404008331207,0.1912333562266499,1.182790187584731,-0.8476137288805818,-0.8966716793244437,-0.8955473256792926,0.1686024043124522,-0.917829852266632,1.230143703127728,-0.9459950224114405,0.17211866344004237,0.14620120696856947,-0.9185607111464098,0.19408670173285916,-0.9210637279664419,1.3646759463888907,-0.9291948554272892,-0.9387521370252999,-0.9246373455811175,-0.8884766778945906,-0.910286446608085,1.3226895141666413,0.18283162123940402,-0.9329112694991712,-0.9149041789386346,-0.947429459166962,-0.9396432940704971,0.15372593742057922,2.3338167644274526,-0.8949020339469674,-0.9009304565626347,-0.899133131967831
va2,-0.932752660207537,-0.9336498798447161,0.6076562771164281,1.2260204223439437,4.295852872501381,2.5715821255928906,-0.8870469907322664,-0.8688843812759163,1.351333135904083,2.478705194727539,0.16356263349496505,1.2683846488380113,-0.9340397474706619,-0.8620580661640034,-0.8912946215666865,-0.9074716117458294,0.17983985035005434,0.2184525818118711,0.27098861061103935,0.19280975894793448,0.2462597677694468,0.18157375662215428,-0.9130805676966284,-0.9115633578739417,1.302043968450752,3.6479025874790953,0.20484522466257013,0.15607392718375507,-0.879875148692352,1.3457124434517633,-0.9211686204076139,0.20710536881461486,0.1906897955407401,2.3582602468144995,0.21772827801476727,1.369880585221462,1.2873326608418534,0.17822660903278584,1.233602474087422,-0.8794310744898235,-0.9319980589930508,0.1939214421096868,-0.8896410680298729,-0.9319439458646491,0.20831974565505657,0.2101763903621542,-0.9112715841502614,0.18017388008390314,0.24386571916131977,-0.909765948436813,0.18590147988494835
va4,-0.9486004176352271,-0.9321632660559416,1.2260204223439437,-1.9761071381344624,0.20301467257125125,-0.905816738464981,-0.9209773124324271,-0.8696406419044107,1.2692283188289337,0.24125969915634454,-0.8988398873452885,0.17975589649992285,-0.9060016190684526,-0.9187247603295586,-0.921411316265034,-0.8950109114756329,-0.9133787602358993,-0.9458000873923309,0.17045593768737893,-0.9005214647277099,-0.8924583345666246,-0.921423940480194,-0.9114078282291678,0.22436408268386,-0.9697984327096683,-0.8939066068982894,-0.9306642008212332,-0.9258731265619019,-0.9511173267419593,-0.9100775020873154,-0.8882258340307602,-0.8862013545098648,-0.906241089742905,-0.9230832230597797,-0.8954159139263247,0.3052251014395808,-0.8717834686583152,0.24436140323822556,-0.8973387606480043,0.1763935832315944,1.2341297679422694,1.2433649766339347,0.19634744970862578,-0.9536915451527986,0.18550184091317085,-0.9252168558106021,-0.9327526602075366,-0.8992317805702078,-0.9343823540336448,-0.88760350533627,-0.8671133352795388
dp1m,0.2104893947376261,0.16464076561899071,4.295852872501381,0.20301467257125125,6.473847688158923,3.546791724401959,0.18895574218362307,1.290862342345922,2.43929512537663,-0.9039294261404209,1.2453314841872263,4.562374255757999,-0.8989331499509933,-0.8953222010155589,0.15651992799042275,0.174344725450914,3.524436278496433,-0.9254801405419921,1.2878718029710747,2.4587375586636857,3.5784027834291914,-0.9450354149069565,2.308159640696962,-0.883145757661122,2.434070823476833,5.911391047803038,2.4478818429777407,2.3078263020888334,-0.9046625460638041,1.315026189165101,2.5473952676159155,5.588250228512958,3.385343247132588,1.322246699244773,0.20175332678568997,0.2050084927797965,2.4156534174554802,-0.8922685978385134,1.2962867200134702,5.588824372262371,2.368318007659422,2.538377967223925,0.18509339589411536,0.18895574218362318,4.680407770925539,1.2476322587833835,0.14219605776096553,1.2994473216453197,0.1749770077038919,1.3550557913267216,-0.8728301104138282
dm1,0.2118929974543971,-0.9196294748967206,2.5715821255928906,-0.905816738464981,3.546791724401959,0.6366055309170519,0.19803999204621545,0.24429930100669164,0.16453927773430968,0.21558939677323735,-0.9082715097684003,0.24846361062366218,0.2838380553097079,-0.9215972822001823,-0.9150741284754326,-0.9264525623040828,-0.9325408854046394,0.2145735531983877,-0.9053818662169418,1.439425274628931,0.16982819779120992,0.22605698297538768,-0.9039083737031767,-0.9517098721175,-0.9699526132868075,5.99197762901082,2.4582837419207375,2.7118261322022366,-0.9083978139183435,-0.9218093047367788,-0.9341983601541881,0.25333083131278755,0.18637525079088368,-0.9144657850039042,-0.8860127898626117,-0.8891588488477116,0.16283451154691805,0.22680943238955323,2.4335980970881668,0.14281183967931935,-0.918831541464574,-0.9513166282062007,-0.903613618024339,-0.8482704680021707,-0.9005944892089666,2.406379784715561,-0.917658390929346,-0.8880216422972345,1.376769503291201,1.2878718029710747,1.4179389960372029
dm2,-0.8588760647933529,0.20595879888105506,-0.8870469907322664,-0.9209773124324271,0.18895574218362307,0.19803999204621545,-0.5416403027328012,0.16813877626026047,-0.8877334086786429,0.2328681080088129,-0.9024477535692056,-0.9053676087858192,-0.8593772022171263,-0.907892154290325,-0.95830913683475,-0.946257331251524,1.2978646254671122,-0.9171468017285984,-0.8890007769958216,0.18565746592518675,0.2739065884103291,-0.9323334906848018,-0.9156119113350709,-0.9222586688938171,0.16805661975826006,0.19204407643009064,2.4327904891674237,2.493131449483346,-0.9231876513329016,2.335562708503857,-0.9152086306448549,0.1918608802651814,-0.9397692875056781,-0.9036616101303285,-0.9388674408284744,-0.9068051950599292,1.2699306451914119,-0.9217976907429044,1.3189161984057003,0.16597484154936737,-0.8860861172028366,0.2093685603773868,-0.906549115648885,-0.9476590714475079,-0.9327843348018457,-0.935124573648169,-0.8974078507206191,0.1765271665399005,0.23092184774127394,0.17275892851124452,1.3136509864806292
dm3,0.16754809553350894,-0.9219394583591312,-0.8688843812759163,-0.8696406419044107,1.290862342345922,0.24429930100669164,0.16813877626026047,-2.2209361323515,-0.9261689439382905,-0.8874497011541971,-0.9346065723628322,-0.9493529178804129,0.2460338017934826,-0.9406469868801455,-0.9046256455929705,-0.8898806119901497,1.3275488194527962,-0.8923795717424009,-0.921211966840927,0.22733144649015843,0.22255720100594845,-0.970942608413872,-0.8806686036265311,-0.9187585460401009,-0.8545763438196304,0.20151895679290807,-0.9411579783574853,0.20445109531140881,-0.9143911547167693,0.17065196925007156,-0.9052132499130217,-0.9498400770361128,-0.9148817781145092,0.22350477187268858,-0.9358889916236592,-0.8796707535500302,-0.9233211397073644,-0.8619243309122891,1.3150175144589664,-0.8827258912777468,-0.8937716813491072,-0.9131923060305658,-0.9146302122850338,-0.9148600992217867,0.27146093699270635,-0.9341249595664983,-0.8827541648666499,-0.908607149696811,-0.9197638440463045,-0.9091643420379663,-0.8528893956590794
dm4,-0.8410351909325613,-0.9026674484614158,1.351333135904083,1.2692283188289337,2.43929512537663,0.16453927773430968,-0.8877334086786429,-0.9261689439382905,-2.0464687117164013,-0.9377400292454966,-0.8641476396252757,0.2647081508853066,-0.9184854353654555,-0.9648324250984255,0.18886294065506337,-0.8964971909914031,-0.878223435957748,0.22473277909761125,1.3109733428264512,-0.9198662110078034,-0.8680782196714284,-0.892786583891069,-0.9467034660904061,-0.9290563459811987,-0.9148817781145092,0.19840588191576553,0.18263890290371965,-0.9264808368656345,-0.917684279522813,-0.9501701209233272,0.23118012202261964,-0.9216272321050977,0.11774718141488745,-0.9205229364983301,-0.9431333944474509,0.22897171492165422,-0.9096214418716708,0.20491075220655372,0.15134736602827664,-0.9228445206192809,1.3416735991455757,-0.923100474309069,-0.8966601828316564,-0.9156175279223122,0.22614387611592232,-0.8838029181522349,-0.9177969276082187,-0.8900071174150087,-0.9279744781533311,-0.9475530576584298,-0.9288883050084329
vm2,1.3486317737189668,-0.9086836301100566,2.478705194727539,0.24125969915634454,-0.9039294261404209,0.21558939677323735,0.2328681080088129,-0.8874497011541971,-0.9377400292454966,-0.5011144973717971,-0.8927306736365007,1.356813403111008,-0.9099570162825434,-0.8957784963819057,-0.92308322305978,-0.9028199931738415,1.3551082545545934,-0.852547614854365,0.24655771831394133,-0.9203222271783323,1.3187130703080376,1.2205033465869028,-0.9131293023248873,-0.898237552895803,-0.940399378296026,0.2450138302725561,1.2894228398809606,-0.9012118070957137,-0.9067984859781117,1.2894350669973824,-0.9225591599201788,1.3176481788213796,0.11657252413343397,0.23129894146568353,-0.8700701952490434,0.18952211823445542,-0.9113361601724881,-0.9237832496851984,-0.9072796147614941,1.3279399529887073,-0.9155853626469432,2.549739730225866,-0.9002398882641012,-0.9196554892128691,-0.9097497242702207,-0.8909337808008463,-0.9341249595664971,2.223560377564707,1.3335496387339691,-0.8196838632433829,0.21445119553880407
